ISIN,date,face_value,security_group,industry,instrument,market_lot,name_of_company,paid_up_value,security_code,security_id,security_name,series,symbol,nse,bse,trading_location
INE872A01014,20-DEC-1995,10,B ,Finance (including NBFCs),Equity,1,SREI Infrastructure Finance Limited,10,523756,SREINFRA,SREI INFRASTRUCTURE FINANCE LTD.,EQ,SREINFRA,1,1,India
INE885E01034,01-NOV-2016,10,B ,Industrial Machinery,Equity,1,Mazda Limited,10,523792,MAZDALTD,MAZDA LTD.-$,EQ,MAZDA,1,1,India
INE071D01033,09-MAR-2015,1,B ,Auto Parts & Equipment,Equity,1,Menon Bearings Limited,1,523828,MENONBE,MENON BEARINGS LTD.-$,EQ,MENONBE,1,1,India
INE059B01024,09-MAR-2004,2,B ,Construction & Engineering,Equity,1,Simplex Infrastructures Limited,2,523838,SIMPLEXINF,SIMPLEX INFRASTRUCTURES LTD.,EQ,SIMPLEXINF,1,1,India
INE473D01015,15-NOV-2016,10,B ,Plastic Products,Equity,1,Kingfa Science & Technology (India) Limited,10,524019,KINGFA,Kingfa Science & Technology (India) Ltd-$,EQ,KINGFA,1,1,India
INE633B01018,11-APR-2003,10,B ,Commodity Chemicals,Equity,1,Polyplex Corporation Limited,10,524051,POLYPLEX*,POLYPLEX CORPORATION LTD.,EQ,POLYPLEX,1,1,India
INE155C01010,14-JUN-2016,10,B ,Pharmaceuticals,Equity,1,Albert David Limited,10,524075,ALBERTDA,ALBERT DAVID LTD.-$,EQ,ALBERTDAVD,1,1,India
INE900B01029,06-SEP-1995,5,B ,Industrial Machinery,Equity,1,Kabra Extrusion Technik Limited,5,524109,KABRAEXTRU,KABRA EXTRUSIONTECHNIK LTD.,EQ,KABRAEXTRU,1,1,India
INE250B01029,21-JUL-2008,1,B ,Fibres & Plastics,Equity,1,Vinyl Chemicals (India) Limited,1,524129,VINYLINDIA,VINYL CHEMICALS (INDIA) LTD.,EQ,VINYLINDIA,1,1,India
INE485C01011,08-NOV-2010,10,B ,Pharmaceuticals,Equity,1,IOL Chemicals and Pharmaceuticals Limited,10,524164,IOLCP,IOL CHEMICALS & PHARMACEUTICALS LTD.,EQ,IOLCP,1,1,India
INE036B01022,11-OCT-2000,2,B ,Other Agricultural Products,Equity,1,Gujarat Ambuja Exports Limited,2,524226,GAEL,GUJARAT AMBUJA EXPORTS LTD.,EQ,GAEL,1,1,India
INE082A01010,09-JUN-1999,10,B ,Pharmaceuticals,Equity,1,Kopran Limited,10,524280,KOPRAN,KOPRAN LTD.,EQ,KOPRAN,1,1,India
INE573R01012,11-JUL-2019,10,B ,Specialty Chemicals,Equity,1,Seya Industries Limited,10,524324,SEYAIND,SEYA INDUSTRIES LTD.,EQ,SEYAIND,1,1,India
INE785A01026,17-APR-1996,5,B ,Specialty Chemicals,Equity,1,Jayant Agro Organics Limited,5,524330,JAYAGROGN,JAYANT AGRO-ORGANICS LTD.,EQ,JAYAGROGN,1,1,India
INE767A01016,19-SEP-2003,10,B ,Pharmaceuticals,Equity,1,Aarti Drugs Limited,10,524348,AARTIDRUGS,AARTI DRUGS LTD.,EQ,AARTIDRUGS,1,1,India
INE338D01028,22-AUG-2011,2,B ,Specialty Chemicals,Equity,1,Bodal Chemicals Limited,2,524370,BODALCHEM,BODAL CHEMICALS LTD.,EQ,BODALCHEM,1,1,India
INE579C01029,15-DEC-2005,2,B ,Healthcare Services,Equity,1,Vimta Labs Limited,2,524394,VIMTALABS,VIMTA LABS LTD.-$,EQ,VIMTALABS,1,1,India
INE750C01026,21-JAN-2002,1,B ,Pharmaceuticals,Equity,1,Marksans Pharma Limited,1,524404,MARKSANS,MARKSANS PHARMA LTD.,EQ,MARKSANS,1,1,India
INE268B01013,03-JAN-1996,10,B ,Pharmaceuticals,Equity,1,Krebs Biochemicals and Industries Limited,10,524518,KREBSBIO,KREBS BIOCHEMICALS & INDUSTRIES LTD.-$,EQ,KREBSBIO,1,1,India
INE794A01010,13-OCT-2008,10,B ,Pharmaceuticals,Equity,1,Neuland Laboratories Limited,10,524558,NEULANDLAB,NEULAND LABORATORIES LTD.,EQ,NEULANDLAB,1,1,India
INE371C01013,22-NOV-2016,10,B ,Specialty Chemicals,Equity,1,Poddar Pigments Limited,10,524570,PODARPIGQ,PODDAR PIGMENTS LTD.-$,EQ,PODDARMENT,1,1,India
INE542B01011,28-MAR-2017,10,B ,Specialty Chemicals,Equity,1,AksharChem India Limited,10,524598,AKSCHEM,AKSHARCHEM (INDIA) LTD.-$,EQ,AKSHARCHEM,1,1,India
INE035D01012,28-JUN-1995,10,B ,Refineries/ Petro-Products,Equity,1,Savita Oil Technologies Limited,10,524667,SOTL,SAVITA OIL TECHNOLOGIES LTD.,EQ,SOTL,1,1,India
INE782E01017,13-MAR-2015,10,B ,Pharmaceuticals,Equity,1,Hester Biosciences Limited,10,524669,HESTERBIO,HESTER BIOSCIENCES LTD.,EQ,HESTERBIO,1,1,India
INE295D01020,07-APR-2017,1,B ,Agrochemicals,Equity,1,NACL Industries Limited,1,524709,NACLIND,NACL Industries Ltd,EQ,NACLIND,1,1,India
INE475B01022,14-FEB-2001,2,B ,Pharmaceuticals,Equity,1,Hikal Limited,2,524735,HIKAL,HIKAL LTD.,EQ,HIKAL,1,1,India
INE305C01029,30-SEP-2011,2,B ,Refineries/ Petro-Products,Equity,1,Panama Petrochem Limited,2,524820,PANAMAPET,PANAMA PETROCHEM LTD.,EQ,PANAMAPET,1,1,India
INE083D01012,08-MAY-2006,10,B ,Pharmaceuticals,Equity,1,Bal Pharma Limited,10,524824,BALPHARMA,BAL PHARMA LTD.,EQ,BALPHARMA,1,1,India
INE144D01012,24-APR-1996,10,B ,Copper,Equity,1,Cubex Tubings Limited,10,526027,CUBEXTUB,CUBEX TUBINGS LTD.,EQ,CUBEXTUB,1,1,India
INE120D01012,20-DEC-2007,10,B ,Containers & Packaging,Equity,1,Hitech Corporation Limited,10,526217,HITECHCORP,Hitech Corporation Ltd-$,EQ,HITECHCORP,1,1,India
INE816B01027,29-AUG-2011,2,B ,Textiles,Equity,1,Filatex India Limited,2,526227,FILATEX,FILATEX INDIA LTD.-$,EQ,FILATEX,1,1,India
INE835B01035,07-JUL-2016,2,B ,BPO/KPO,Equity,1,Mold-Tek Technologies Limited,2,526263,MOLDTEK,MOLD-TEK TECHNOLOGIES LTD.,EQ,MOLDTECH,1,1,India
INE529D01014,11-JAN-2008,10,B ,Surface Transportation,Equity,1,Patel Integrated Logistics Limited,10,526381,PATINTLOG,PATEL INTEGRATED LOGISTICS LTD.-$,EQ,PATINTLOG,1,1,India
INE137C01018,11-MAY-2007,10,B ,Oil Equipment & Services,Equity,1,Alphageo (India) Limited,10,526397,ALPHAGEO,ALPHAGEO (INDIA) LTD.-$,EQ,ALPHAGEO,1,1,India
INE999B01013,10-MAY-1995,10,B ,Cement & Cement Products,Equity,1,Sanghi Industries Limited,10,526521,SANGHIIND,SANGHI INDUSTRIES LTD.,EQ,SANGHIIND,1,1,India
INE413G01014,20-MAY-2015,10,B ,Plastic Products,Equity,1,TPL Plastech Limited,10,526582,TPLPLAST,TPL PLASTECH LTD.,EQ,TPLPLASTEH,1,1,India
INE557B01019,27-SEP-1995,10,B ,Footwear,Equity,1,Liberty Shoes Limited,10,526596,LIBERTSHOE,LIBERTY SHOES LTD.,EQ,LIBERTSHOE,1,1,India
INE822G01016,20-AUG-2007,10,B ,Iron & Steel Products,Equity,1,Electrotherm (India) Limited,10,526608,ELECTHERM,ELECTROTHERM (INDIA) LTD.,EQ,ELECTHERM,1,1,India
INE771A01026,28-APR-1999,2,B ,Footwear,Equity,1,Mirza International Limited,2,526642,MIRZAINT,MIRZA INTERNATIONAL LTD.,EQ,MIRZAINT,1,1,India
INE305A01015,26-JUL-2000,10,B ,Financial Institutions,Equity,1,Tourism Finance Corporation of India Limited,10,526650,TFCILTD,TOURISM FINANCE CORPORATION OF INDIA LTD.,EQ,TFCILTD,1,1,India
INE610C01014,18-OCT-1995,10,B ,Construction & Engineering,Equity,1,Rajdarshan Industries Limited,10,526662,ARENTERP,RAJDARSHAN INDUSTRIES LTD.,EQ,ARENTERP,1,1,India
INE828A01016,12-APR-2000,10,B ,Other Apparels & Accessories,Equity,1,Bhartiya International Limited,10,526666,BIL,BHARTIYA INTERNATIONAL LTD.,EQ,BIL,1,1,India
INE967C01018,29-MAY-1996,10,B ,Hotels,Equity,1,Kamat Hotels (I) Limited,10,526668,KAMATHOTEL,KAMAT HOTELS (INDIA) LTD.,EQ,KAMATHOTEL,1,1,India
INE964B01033,31-JUL-2007,10,B ,Comm.Trading  & Distribution,Equity,1,Alchemist Limited,10,526707,ALCHEM,ALCHEMIST LTD.,EQ,ALCHEM,1,1,India
INE583B01015,26-NOV-2002,10,B ,Publishing,Equity,1,The Sandesh Limited,10,526725,SANDESH,SANDESH LTD.,EQ,SANDESH,1,1,India
INE025B01017,29-AUG-2005,10,B ,Other Apparels & Accessories,Equity,1,Goldiam International Limited,10,526729,GOLDIAM,GOLDIAM INTERNATIONAL LTD.,EQ,GOLDIAM,1,1,India
INE461C01038,06-MAR-1996,1,B ,Forest Products,Equity,1,Greenply Industries Limited,1,526797,GREENPLY,GREENPLY INDUSTRIES LTD.,EQ,GREENPLY,1,1,India
INE474B01017,29-MAY-2003,10,B ,Construction & Engineering,Equity,1,PSL Limited,10,526801,PSL,PSL LTD.,EQ,PSL,1,1,India
INE497B01018,28-JUN-1995,10,B ,Shipping,Equity,1,Seamec Limited,10,526807,SEAMECLTD,SEAMEC LTD.,EQ,SEAMECLTD,1,1,India
INE552D01024,13-JUN-2019,1,B ,Oil Marketing & Distribution,Equity,1,Confidence Petroleum India Limited,1,526829,CONFIPET,CONFIDENCE PETROLEUM INDIA LTD.,EQ,CONFIPET,1,1,India
INE655B01011,07-JUL-1995,10,B ,Other Apparels & Accessories,Equity,100,Banaras Beads Limited,10,526849,BANARBEADS,BANARAS BEADS LTD.,EQ,BANARBEADS,1,1,India
INE453D01025,19-JAN-2007,1,B ,Textiles,Equity,1,Sarla Performance Fibers Limited,1,526885,SARLAPOLY,SARLA PERFORMANCE FIBERS LTD.-$,EQ,SARLAPOLY,1,1,India
INE253B01015,03-MAY-1995,10,B ,Other Financial Services,Equity,1,21st Century Management Services Limited,10,526921,21STCENMGM,TWENTYFIRST CENTURY MANAGEMENT SERVICES LTD.,EQ,21STCENMGM,1,1,India
INE348A01023,20-SEP-1995,2,B ,Mining,Equity,1,Ashapura Minechem Limited,2,527001,ASHAPURMIN,ASHAPURA MINECHEM LTD.,EQ,ASHAPURMIN,1,1,India
INE558B01017,22-OCT-2007,10,B ,Fertilizers,Equity,1,Mangalore Chemicals & Fertilizers Limited,10,530011,MANGCHEFER,MANGALORE CHEMICALS & FERTILIZERS LTD.,EQ,MANGCHEFER,1,1,India
INE924D01017,02-AUG-2017,10,B ,Finance (including NBFCs),Equity,1,The Investment Trust Of India Limited,10,530023,THEINVEST,The Investment Trust Of India Ltd,EQ,THEINVEST,1,1,India
INE989A01024,24-JAN-2007,2,B ,Transport Related Services,Equity,1,Sanghvi Movers Limited,2,530073,SANGHVIMOV,SANGHVI MOVERS LTD.,EQ,SANGHVIMOV,1,1,India
INE818A01017,26-SEP-2006,10,B ,Exploration & Production,Equity,1,Selan Exploration Technology Limited,10,530075,SELAN,SELAN EXPLORATION TECHNOLOGY LTD.-$,EQ,SELAN,1,1,India
INE959A01019,08-MAY-2015,10,B ,Specialty Chemicals,Equity,1,Fairchem Speciality Limited,10,530117,FAIRCHEM,Fairchem Speciality Ltd,EQ,FAIRCHEM,1,1,India
INE083B01016,02-APR-2007,10,B ,Pharmaceuticals,Equity,1,Themis Medicare Limited,10,530199,THEMISMED,THEMIS MEDICARE LTD.,EQ,THEMISMED,1,1,India
INE495B01038,23-OCT-2003,1,B ,Pharmaceuticals,Equity,1,Suven Life Sciences Limited,1,530239,SUVEN,SUVEN LIFE SCIENCES LTD.,EQ,SUVEN,1,1,India
INE823A01017,03-JUN-1998,10,B ,Comm.Trading  & Distribution,Equity,1,Kothari Products Limited,10,530299,KOTHARIPRO,KOTHARI PRODUCTS LTD.,EQ,KOTHARIPRO,1,1,India
INE955D01029,08-JUL-2005,1,B ,Other Elect.Equip./ Prod.,Equity,1,Genus Power Infrastructures Limited,1,530343,GENUSPOWER,GENUS POWER INFRASTRUCTURES LTD.-$,EQ,GENUSPOWER,1,1,India
INE071E01023,23-AUG-2010,1,B ,Sugar,Equity,1,The Ugar Sugar Works Limited,1,530363,UGARSUGAR,UGAR SUGAR WORKS LTD.-$,EQ,UGARSUGAR,1,1,India
INE607D01018,14-FEB-2007,10,B ,Furniture-Furnishing-Paints,Equity,1,Orient Bell Limited,10,530365,ORIENTBELL,ORIENT BELL LIMITED-$,EQ,ORIENTBELL,1,1,India
INE349A01021,08-MAR-2000,2,B ,Industrial Machinery,Equity,1,NRB Bearing Limited,2,530367,NRBBEARING,NRB BEARINGS LTD.,EQ,NRBBEARING,1,1,India
INE937C01029,21-MAY-2015,1,B ,Construction & Engineering,Equity,1,Nila Infrastructures Limited,1,530377,NILA,NILA INFRASTRUCTURES LTD.,EQ,NILAINFRA,1,1,India
INE921B01025,29-FEB-2012,2,B ,Other Financial Services,Equity,1,DB (International) Stock Brokers Limited,2,530393,DBSTOCKBRO,DB (INTERNATIONAL) STOCK BROKERS LTD.,EQ,DBSTOCKBRO,1,1,India
INE074B01023,03-JAN-2007,2,B ,Other Elect.Equip./ Prod.,Equity,1,Paramount Communications Limited,2,530555,PARACABLES,PARAMOUNT COMMUNICATIONS LTD.-$,EQ,PARACABLES,1,1,India
INE127I01024,08-JAN-2015,2,B ,Iron & Steel Products,Equity,1,Goodluck India Limited,2,530655,GOODLUCK,Goodluck India Ltd,EQ,GOODLUCK,1,1,India
INE334A01023,02-FEB-2006,2,B ,Auto Parts & Equipment,Equity,1,Sterling Tools Limited,2,530759,STERTOOLS,STERLING TOOLS LTD.-$,EQ,STERTOOLS,1,1,India
INE354C01027,02-MAR-2016,5,B ,Commodity Chemicals,Equity,1,Bhageria Industries Limited,5,530803,BHAGIL,Bhageria Industries Ltd,EQ,BHAGERIA,1,1,India
INE509F01011,16-SEP-2016,10,B ,Personal Products,Equity,1,Cupid Limited,10,530843,CUPID,CUPID LTD.-$,EQ,CUPID,1,1,India
INE995D01025,20-NOV-2019,5,B ,Specialty Chemicals,Equity,1,Chembond Chemicals Ltd,5,530871,CHEMBOND,CHEMBOND CHEMICALS LTD.-$,EQ,CHEMBOND,1,1,India
INE474C01015,31-JAN-1996,10,B ,Auto Parts & Equipment,Equity,1,Remsons Industries Limited,10,530919,REMSONSIND,REMSONS INDUSTRIES LTD.,EQ,REMSONSIND,1,1,India
INE806A01020,12-DEC-2011,1,B ,Specialty Chemicals,Equity,1,Vikas EcoTech Limited,1,530961,VIKASECO,Vikas EcoTech Ltd,EQ,VIKASECO,1,1,India
INE050E01027,05-APR-2007,2,B ,Specialty Chemicals,Equity,1,Balaji Amines Limited,2,530999,BALAMINES,BALAJI AMINES LTD.-$,EQ,BALAMINES,1,1,India
INE914E01040,30-JUN-2015,1,B ,Diversified Commercial Services,Equity,1,Alankit Limited,1,531082,ALANKIT,Alankit Ltd,EQ,ALANKIT,1,1,India
INE244B01030,24-FEB-2005,1,B ,Construction & Engineering,Equity,1,Patel Engineering Limited,1,531120,PATELENG,PATEL ENGINEERING LTD.-$,EQ,PATELENG,1,1,India
INE062D01024,29-SEP-2006,5,B ,Aluminium,Equity,1,Alicon Castalloy Limited,5,531147,ALICON,Alicon Castalloy Limited,EQ,ALICON,1,1,India
INE109C01017,14-JUN-2016,10,B ,Finance (including NBFCs),Equity,1,Arman Financial Services Limited,10,531179,ARMANFIN,ARMAN FINANCIAL SERVICES LTD.,EQ,ARMANFIN,1,1,India
INE096B01018,19-DEC-2002,10,B ,IT Software Products,Equity,1,Nucleus Software Exports Limited,10,531209,NUCLEUS,NUCLEUS SOFTWARE EXPORTS LTD.,EQ,NUCLEUS,1,1,India
INE802B01019,09-MAR-2015,10,B ,Non-Durable Household Prod.,Equity,1,Linc Pen & Plastics Limited,10,531241,LINCPENQ,LINC PEN & PLASTICS LTD.-$,EQ,LINCPEN,1,1,India
INE764D01017,20-JUN-2011,10,B ,Commercial Vehicles,Equity,1,V.S.T Tillers Tractors Limited,10,531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,EQ,VSTTILLERS,1,1,India
INE974C01022,19-AUG-2019,5,B ,Other Financial Services,Equity,1,Jump Networks Limited,5,531337,JUMPNET,Jump Networks Ltd,EQ,JUMPNET,1,1,India
INE922B01023,17-APR-1996,1,B ,Biotechnology,Equity,1,Panacea Biotec Limited,1,531349,PANACEABIO,PANACEA BIOTEC LTD.,EQ,PANACEABIO,1,1,India
INE319B01014,15-APR-2015,10,B ,Hotels,Equity,1,The Byke Hospitality Ltd,10,531373,THEBYKE,THE BYKE HOSPITALITY LTD.,EQ,BYKE,1,1,India
INE413D01011,26-DEC-2006,10,B ,Realty,Equity,1,Arihant Foundations & Housing Limited,10,531381,ARIHANT,ARIHANT FOUNDATIONS & HOUSING LTD.-$,EQ,ARIHANT,1,1,India
INE326B01027,16-JUN-2008,6,B ,Other Financial Services,Equity,1,Almondz Global Securities Limited,6,531400,ALMONDZ,ALMONDZ GLOBAL SECURITIES LTD.,EQ,ALMONDZ,1,1,India
INE805A01014,11-APR-2001,10,B ,IT Consulting & Software,Equity,1,Goldstone Technologies Limited,10,531439,GOLDTECH,GOLDSTONE TECHNOLOGIES LTD.,EQ,GOLDTECH,1,1,India
INE954E01012,14-MAR-2013,10,B ,Textiles,Equity,1,Mohit Industries Limited,10,531453,MOHITIND,MOHIT INDUSTRIES LTD.-$,EQ,MOHITIND,1,1,India
INE128A01029,27-APR-2005,5,B ,Non-Durable Household Prod.,Equity,1,Eveready Industries India Limited,5,531508,EVEREADY,EVEREADY INDUSTRIES INDIA LTD.,EQ,EVEREADY,1,1,India
INE767B01022,19-AUG-2019,1,B ,Other Agricultural Products,Equity,1,Vikas Proppant & Granite Limited,1,531518,VIKASPROP,Vikas Proppant & Granite Ltd,EQ,VIKASPROP,1,1,India
INE247D01039,25-NOV-2010,1,B ,Textiles,Equity,1,Jindal Worldwide Limited,1,531543,JINDWORLD,JINDAL WORLDWIDE LTD.,EQ,JINDWORLD,1,1,India
INE558D01021,25-MAR-1996,2,B ,Housing Finance ,Equity,100,Coral India Finance & Housing Limited,2,531556,CORALFINAC,CORAL INDIA FINANCE & HOUSING LTD.,EQ,CORALFINAC,1,1,India
INE405C01035,17-DEC-2015,10,B ,Pharmaceuticals,Equity,1,Lincoln Pharmaceuticals Limited,10,531633,LINCOPH,LINCOLN PHARMACEUTICALS LTD.,EQ,LINCOLN,1,1,India
INE632C01026,02-MAR-2016,1,B ,Specialty Chemicals,Equity,1,Vidhi Specialty Food Ingredients Limited,1,531717,VIDHIING,Vidhi Specialty Food Ingredients Ltd-$,EQ,VIDHIING,1,1,India
INE505C01016,02-JAN-2007,10,B ,Realty,Equity,1,Prajay Engineers Syndicate Limited,10,531746,PRAENG,PRAJAY ENGINEERS SYNDICATE LTD.,EQ,PRAENG,1,1,India
INE126J01016,11-NOV-2019,10,B ,Plastic Products,Equity,1,Apollo Pipes Limited,10,531761,APOLLOPIPES,Apollo Pipes Ltd,EQ,APOLLOPIPE,1,1,India
INE205C01021,07-DEC-2011,5,B ,Medical Equipment,Equity,1,Poly Medicure Limited,5,531768,POLYMED,POLY MEDICURE LTD.,EQ,POLYMED,1,1,India
INE951D01028,26-JUN-2013,5,B ,2/3 Wheelers,Equity,1,Atul Auto Limited,5,531795,ATULAUTO,ATUL AUTO LTD.-$,EQ,ATULAUTO,1,1,India
INE889E01010,15-JUN-2010,10,B ,Breweries & Distilleries,Equity,1,Pioneer Distilleries Limited,10,531879,PIONDIST,PIONEER DISTILLERIES LTD.,EQ,PIONDIST,1,1,India
INE060B01014,07-FEB-2001,10,B ,Other Financial Services,Equity,1,Khandwala Securities Limited,10,531892,KHANDSE,KHANDWALA SECURITIES LTD.,EQ,KHANDSE,1,1,India
INE204E01012,26-MAY-2014,10,B ,Petrochemicals,Equity,1,Agarwal Industrial Corporation Limited,10,531921,AGARIND,AGARWAL INDUSTRIAL CORPORATION LTD.,EQ,AGARIND,1,1,India
INE540G01014,29-JAN-2008,10,B ,Textiles,Equity,1,Ambika Cotton Mills Limited,10,531978,AMBIKCO,AMBIKA COTTON MILLS LTD.,EQ,AMBIKCO,1,1,India
INE409B01013,09-MAY-2006,10,B ,Heavy Electrical Equipment,Equity,1,Swelect Energy Systems Limited,10,532051,SWELECTES,Swelect Energy Systems Limited-$,EQ,SWELECTES,1,1,India
INE411D01015,14-MAR-1997,10,B ,Other Food Products,Equity,1,SKM Egg Products Export (India) Limited,10,532143,SKMEGGPROD,SKM EGG PRODUCTS EXPORT (INDIA) LTD.,EQ,SKMEGGPROD,1,1,India
INE681B01017,17-APR-1997,10,B ,Healthcare Facilities,Equity,1,Indraprastha Medical Corporation Limited,10,532150,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP.LTD.,EQ,INDRAMEDCO,1,1,India
INE789E01012,16-JUN-2005,10,B ,Paper & Paper Products,Equity,1,JK Paper Limited,10,532162,JKPAPER*,JK PAPER LTD.,EQ,JKPAPER,1,1,India
INE979A01017,30-JUL-1997,10,B ,Movies & Entertainment,Equity,1,Saregama India Limited,10,532163,SAREGAMA,SAREGAMA INDIA LTD.,EQ,SAREGAMA,1,1,India
INE214A01019,27-JAN-1999,10,B ,IT Software Products,Equity,1,Cybertech Systems And Software Limited,10,532173,CYBERTECH,CYBERTECH SYSTEMS AND SOFTWARE LTD.,EQ,CYBERTECH,1,1,India
INE680A01011,01-APR-2004,10,B ,Banks,Equity,1,Dhanlaxmi Bank Limited,10,532180,DHANBANK,Dhanlaxmi Bank Limited,EQ,DHANBANK,1,1,India
INE731A01020,02-SEP-1998,2,B ,Gift Articles-Toys & Cards ,Equity,1,Archies Limited,2,532212,ARCHIES,ARCHIES LTD.,EQ,ARCHIES,1,1,India
INE550B01022,23-JUL-2018,10,B ,Finance (including NBFCs),Equity,1,HB Stockholdings Limited,10,532216,HBSTOCK,HB STOCKHOLDINGS LTD.,EQ,HBSL,1,1,India
INE306C01019,02-NOV-2007,10,B ,Electric Utilities,Equity,1,Energy Development Company Limited,10,532219,ENERGYDEV,ENERGY DEVELOPMENT COMPANY LTD.,EQ,ENERGYDEV,1,1,India
INE092B01025,07-MAY-1997,5,B ,Auto Parts & Equipment,Equity,1,India Nippon Electricals Limited,5,532240,INDNIPPON,INDIA NIPPON ELECTRICALS LTD.,EQ,INDNIPPON,1,1,India
INE023A01030,17-NOV-2003,10,B ,Finance (including NBFCs),Equity,1,Nalwa Sons Investments Limited,10,532256,NSIL,NALWA SONS INVESTMENTS LTD.,EQ,NSIL,1,1,India
INE372A01015,12-JUL-2004,10,B ,Other Elect.Equip./ Prod.,Equity,1,Apar Industries Limited,10,532259,APARINDS,APAR INDUSTRIES LTD.,EQ,APARINDS,1,1,India
INE793A01012,01-DEC-1999,10,B ,IT Consulting & Software,Equity,1,Accelya Solutions India Limited,10,532268,ACCELYA,Accelya Solutions India Ltd,EQ,ACCELYA,1,1,India
INE007B01023,01-JUL-2005,1,B ,Other Financial Services,Equity,1,Geojit Financial Services Limited,1,532285,GEOJITFSL,Geojit Financial Services Ltd,EQ,GEOJITFSL,1,1,India
INE915B01019,02-JUL-1997,10,B ,Pharmaceuticals,Equity,1,Ind-Swift Laboratories Limited,10,532305,INDSWFTLAB,IND-SWIFT LABORATORIES LTD.,EQ,INDSWFTLAB,1,1,India
INE879A01019,13-MAR-2000,5,B ,Containers & Packaging,Equity,1,Shree Rama Multi-Tech Limited,5,532310,SHREERAMA,SHREE RAMA MULTI-TECH LTD.,EQ,SHREERAMA,1,1,India
INE039B01026,02-MAY-2000,2,B ,Movies & Entertainment,Equity,1,Cinevista Limited,2,532324,CINEVISTA,CINEVISTA LTD.,EQ,CINEVISTA,1,1,India
INE781A01025,23-MAR-2017,2,B ,IT Software Products,Equity,1,Intense Technologies Limited,2,532326,INTENTECH,INTENSE TECHNOLOGIES LTD.-$,EQ,INTENTECH,1,1,India
INE848A01014,05-FEB-2007,10,B ,IT Consulting & Software,Equity,1,IZMO Limited,10,532341,IZMO,IZMO Limited-$,EQ,IZMO,1,1,India
INE152B01027,10-OCT-2006,2,B ,Transportation - Logistics,Equity,1,GATI Limited,2,532345,GATI,GATI LTD.,EQ,GATI,1,1,India
INE688A01022,21-JAN-2002,2,B ,Surface Transportation,Equity,1,Transport Corporation of India Limited,2,532349,TCI,TRANSPORT CORPORATION OF INDIA LTD.,EQ,TCI,1,1,India
INE256C01024,13-DEC-2005,1,B ,Sugar,Equity,1,Triveni Engineering & Industries Limited,1,532356,TRIVENI,TRIVENI ENGINEERING & INDUSTRIES LTD.,EQ,TRIVENI,1,1,India
INE417B01040,01-DEC-2011,10,B ,IT Consulting & Software,Equity,1,Dynacons Systems & Solutions Limited,10,532365,DSSL,DYNACONS SYSTEMS & SOLUTIONS LTD.,EQ,DSSL,1,1,India
INE859A01011,18-SEP-2000,10,B ,Finance (including NBFCs),Equity,1,PNB Gilts Limited,10,532366,PNBGILTS,PNB GILTS LTD.,EQ,PNBGILTS,1,1,India
INE614A01028,06-NOV-1996,1,B ,Construction Materials,Equity,1,Ramco Industries Limited,1,532369,RAMCOIND,RAMCO INDUSTRIES LTD.,EQ,RAMCOIND,1,1,India
INE246B01019,12-APR-2000,10,B ,IT Consulting & Software,Equity,1,Ramco Systems Limited,10,532370,RAMCOSYS,RAMCO SYSTEMS LTD.,EQ,RAMCOSYS,1,1,India
INE517B01013,20-OCT-2000,10,B ,Telecom Services,Equity,1,Tata Teleservices (Maharashtra) Limited,10,532371,TTML,TATA TELESERVICES (MAHARASHTRA) LTD.,EQ,TTML,1,1,India
INE716B01011,10-NOV-2000,10,B ,Movies & Entertainment,Equity,1,TIPS Industries Limited,10,532375,TIPSINDLTD,TIPS INDUSTRIES LTD.,EQ,TIPSINDLTD,1,1,India
INE398B01018,01-NOV-2000,5,B ,Telecom Equipment,Equity,1,MRO-TEK Realty Limited,5,532376,MRO-TEK,MRO-TEK Realty Ltd,EQ,MRO-TEK,1,1,India
INE794B01026,22-NOV-2000,2,B ,Broadcasting & Cable TV,Equity,1,Balaji Telefilms Limited,2,532382,BALAJITELE,BALAJI TELEFILMS LTD.,EQ,BALAJITELE,1,1,India
INE526B01014,28-JUN-2000,10,B ,IT Software Products,Equity,1,California Software Company Limited,10,532386,CALSOFT,CALIFORNIA SOFTWARE CO.LTD.,EQ,CALSOFT,1,1,India
INE392B01011,11-DEC-2000,10,B ,Movies & Entertainment,Equity,1,Pritish Nandy Communications Limited,10,532387,PNC,PRITISH NANDY COMMUNICATIONS LTD.,EQ,PNC,1,1,India
INE586B01026,20-DEC-2000,2,B ,Hotels,Equity,1,Taj GVK Hotels & Resorts Limited,2,532390,TAJGVK,TAJGVK HOTELS & RESORTS LTD.,EQ,TAJGVK,1,1,India
INE555B01013,21-DEC-2000,5,B ,BPO/KPO,Equity,1,AXISCADES Engineering Technologies Limited,5,532395,AXISCADES,AXISCADES Engineering Technologies Ltd,EQ,AXISCADES,1,1,India
INE933B01012,19-JUL-2007,10,B ,IT Software Products,Equity,1,Megasoft Limited,10,532408,MEGASOFT,MEGASOFT LTD.,EQ,MEGASOFT,1,1,India
INE345B01019,26-JUN-2013,10,B ,Computer Hardware,Equity,1,Cerebra Integrated Technologies Limited,10,532413,CEREBRAINT,CEREBRA INTEGRATED TECHNOLOGIES LTD.,EQ,CEREBRAINT,1,1,India
